Model,Year,country,Real,Real cod,Predicție,Predicție cod,Participare scăzută,Participare medie,Participare ridicată
Extra Trees,2021,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.8507274844720498,0.12168646480331262,0.027586050724637684
Extra Trees,2021,Belarus,Participare ridicată,2,Participare ridicată,2,0.036077114704597325,0.19883161745564273,0.76509126783976
Extra Trees,2021,Switzerland,Participare ridicată,2,Participare ridicată,2,0.015104166666666667,0.06965566513110039,0.9152401682022331
Extra Trees,2021,Cyprus,Participare ridicată,2,Participare ridicată,2,0.1052659997935589,0.24842084947480803,0.6463131507316332
Extra Trees,2021,Czechia,Participare ridicată,2,Participare ridicată,2,0.03708432448404539,0.31647310921428384,0.6464425663016702
Extra Trees,2021,Germany,Participare ridicată,2,Participare ridicată,2,0.007291876750700279,0.028184776206392405,0.9645233470429075
Extra Trees,2021,Denmark,Participare ridicată,2,Participare ridicată,2,0.003928571428571429,0.007030101561375538,0.9890413270100531
Extra Trees,2021,Spain,Participare ridicată,2,Participare medie,1,0.03139822446632194,0.5071128740468932,0.46148890148678495
Extra Trees,2021,Estonia,Participare ridicată,2,Participare ridicată,2,0.017135668284025164,0.10210633994976125,0.8807579917662136
Extra Trees,2021,Finland,Participare ridicată,2,Participare ridicată,2,6.457270408163264e-05,0.020019725613909828,0.9799157016820087
Extra Trees,2021,France,Participare ridicată,2,Participare medie,1,0.02581639028955343,0.6261401732648674,0.3480434364455792
Extra Trees,2021,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.019033349161907034,0.17466066632003746,0.8063059845180556
Extra Trees,2021,Greece,Participare scăzută,0,Participare scăzută,0,0.5443308788286648,0.2399465890920516,0.21572253207928344
Extra Trees,2021,Croatia,Participare medie,1,Participare ridicată,2,0.06051825919981518,0.35157407047370026,0.5879076703264846
Extra Trees,2021,Hungary,Participare ridicată,2,Participare ridicată,2,0.08361160189485847,0.4396921948065293,0.4766962032986121
Extra Trees,2021,Ireland,Participare ridicată,2,Participare medie,1,0.15288406222178524,0.6079813925174128,0.23913454526080213
Extra Trees,2021,Iceland,Participare ridicată,2,Participare ridicată,2,0.001358695652173913,0.03730455957086392,0.9613367447769621
Extra Trees,2021,Italy,Participare scăzută,0,Participare scăzută,0,0.37234581057529675,0.26635471362334256,0.3612994758013606
Extra Trees,2021,Lithuania,Participare ridicată,2,Participare ridicată,2,0.021497954625540067,0.17546754237885687,0.8030345029956029
Extra Trees,2021,Luxembourg,Participare ridicată,2,Participare medie,1,0.10726643374741203,0.598626552795031,0.29410701345755697
Extra Trees,2021,Latvia,Participare ridicată,2,Participare ridicată,2,0.0066635502779952595,0.09531862755228213,0.8980178221697227
Extra Trees,2021,Moldova,Participare ridicată,2,Participare medie,1,0.29713541666666665,0.4070922619047618,0.2957723214285713
Extra Trees,2021,North Macedonia,Participare scăzută,0,Participare scăzută,0,0.607237044521584,0.21418146178836964,0.17858149369004633
Extra Trees,2021,Malta,Participare medie,1,Participare medie,1,0.2550647626886083,0.49800191213215944,0.24693332517923192
Extra Trees,2021,Montenegro,Participare scăzută,0,Participare scăzută,0,0.6105842263451235,0.20316811347480443,0.18624766018007208
Extra Trees,2021,Netherlands,Participare ridicată,2,Participare ridicată,2,0.022001488095238095,0.047923405039740005,0.930075106865022
Extra Trees,2021,Norway,Participare ridicată,2,Participare ridicată,2,0.013541666666666667,0.030652805226174785,0.9558055281071585
Extra Trees,2021,Poland,Participare medie,1,Participare medie,1,0.054004718508199365,0.5955627063185335,0.3504325751732672
Extra Trees,2021,Portugal,Participare ridicată,2,Participare ridicată,2,0.04611587928335136,0.2134783053091653,0.7404058154074833
Extra Trees,2021,Romania,Participare scăzută,0,Participare medie,1,0.37672804535348203,0.4102871835184231,0.21298477112809486
Extra Trees,2021,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.10589761668919273,0.3482369453792742,0.5458654379315331
Extra Trees,2021,Serbia,Participare medie,1,Participare scăzută,0,0.43790256691408047,0.4237669771907471,0.13833045589517273
Extra Trees,2021,Slovak Republic,Participare ridicată,2,Participare medie,1,0.08696706039366799,0.571161073794149,0.34187186581218304
Extra Trees,2021,Slovenia,Participare ridicată,2,Participare ridicată,2,0.01609516373381532,0.22099079528976584,0.762914040976419
Extra Trees,2021,Sweden,Participare ridicată,2,Participare ridicată,2,0.008893229166666666,0.03362068717061924,0.9574860836627141
Extra Trees,2021,Turkiye,Participare scăzută,0,Participare scăzută,0,0.7526339285714286,0.13654575892857143,0.1108203125
Extra Trees,2021,Ukraine,Participare medie,1,Participare medie,1,0.1936437109422088,0.6355743197781273,0.17078196927966377
Extra Trees,2022,Albania,Participare medie,1,Participare scăzută,0,0.7348281895839898,0.17149398377393354,0.0936778266420769
Extra Trees,2022,Austria,Participare ridicată,2,Participare ridicată,2,0.015885898384511037,0.12797882020282275,0.856135281412666
Extra Trees,2022,Belgium,Participare medie,1,Participare ridicată,2,0.01126593137254902,0.31920420343287853,0.6695298651945722
Extra Trees,2022,Bulgaria,Participare ridicată,2,Participare ridicată,2,0.030485120240314606,0.416229171913116,0.5532857078465695
Extra Trees,2022,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.7733020369880917,0.17441864987592326,0.0522793131359852
Extra Trees,2022,Belarus,Participare ridicată,2,Participare ridicată,2,0.043368781371263994,0.22005542150485435,0.7365757971238817
Extra Trees,2022,Switzerland,Participare ridicată,2,Participare ridicată,2,0.013694852941176472,0.0973020700129832,0.8890030770458405
Extra Trees,2022,Cyprus,Participare ridicată,2,Participare ridicată,2,0.1063478526279861,0.24893557250614515,0.644716574865869
Extra Trees,2022,Czechia,Participare ridicată,2,Participare ridicată,2,0.025664245526734117,0.26394205991130126,0.7103936945619652
Extra Trees,2022,Germany,Participare ridicată,2,Participare ridicată,2,0.004801797385620915,0.04062350169658849,0.954574700917791
Extra Trees,2022,Denmark,Participare ridicată,2,Participare ridicată,2,0.0016666666666666666,0.01954732216756673,0.9787860111657668
Extra Trees,2022,Spain,Participare ridicată,2,Participare medie,1,0.04930373266319046,0.4940099519485666,0.4566863153882428
Extra Trees,2022,Estonia,Participare ridicată,2,Participare ridicată,2,0.014821285087564761,0.12780879618238136,0.8573699187300541
Extra Trees,2022,Finland,Participare ridicată,2,Participare ridicată,2,0.007572846283783784,0.05210532351844156,0.9403218301977746
Extra Trees,2022,France,Participare ridicată,2,Participare medie,1,0.028671308305404115,0.5459515442660099,0.42537714742858607
Extra Trees,2022,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.01453701216557004,0.20858281413714072,0.7768801736972892
Extra Trees,2022,Greece,Participare medie,1,Participare scăzută,0,0.4851875962574924,0.255847069882293,0.25896533386021436
Extra Trees,2022,Croatia,Participare medie,1,Participare ridicată,2,0.055375566500138994,0.30681239543185,0.6378120380680111
Extra Trees,2022,Hungary,Participare ridicată,2,Participare medie,1,0.08239637223566562,0.4712726006552426,0.44633102710909184
Extra Trees,2022,Ireland,Participare ridicată,2,Participare medie,1,0.18113719537159692,0.490637275097831,0.32822552953057205
Extra Trees,2022,Iceland,Participare ridicată,2,Participare ridicată,2,0.018046875,0.18048865023865024,0.8014644747613499
Extra Trees,2022,Italy,Participare scăzută,0,Participare ridicată,2,0.2177833189324806,0.2786337327077109,0.5035829483598085
Extra Trees,2022,Lithuania,Participare ridicată,2,Participare ridicată,2,0.026998553596298727,0.1998132857629466,0.7731881606407545
Extra Trees,2022,Luxembourg,Participare ridicată,2,Participare medie,1,0.14143310041407867,0.5830848861283644,0.2754820134575569
Extra Trees,2022,Latvia,Participare ridicată,2,Participare ridicată,2,0.008537539163708637,0.1079744003810078,0.8834880604552837
Extra Trees,2022,Moldova,Participare ridicată,2,Participare medie,1,0.3200520833333333,0.3910416666666666,0.2889062499999999
Extra Trees,2022,North Macedonia,Participare scăzută,0,Participare scăzută,0,0.4442573849876481,0.258032314061097,0.2977103009512549
Extra Trees,2022,Malta,Participare ridicată,2,Participare ridicată,2,0.10595105286738353,0.33887474371263815,0.5551742034199786
Extra Trees,2022,Montenegro,Participare medie,1,Participare scăzută,0,0.45548004420754884,0.2647296258129847,0.2797903299794665
Extra Trees,2022,Netherlands,Participare ridicată,2,Participare ridicată,2,0.0310719696969697,0.09740427519083074,0.8715237551121996
Extra Trees,2022,Norway,Participare ridicată,2,Participare ridicată,2,0.0203125,0.06890972222222223,0.9107777777777778
Extra Trees,2022,Poland,Participare medie,1,Participare medie,1,0.05753678321189236,0.49864436936795953,0.4438188474201481
Extra Trees,2022,Portugal,Participare ridicată,2,Participare ridicată,2,0.03801649733360175,0.2096066370904663,0.752376865575932
Extra Trees,2022,Romania,Participare scăzută,0,Participare medie,1,0.30900719450458936,0.43579407317173535,0.2551987323236751
Extra Trees,2022,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.11992043630558444,0.3518844598384716,0.528195103855944
Extra Trees,2022,Serbia,Participare medie,1,Participare scăzută,0,0.4543902950623688,0.3464265704710304,0.1991831344666013
Extra Trees,2022,Slovak Republic,Participare ridicată,2,Participare medie,1,0.07981543566164573,0.5787002219229769,0.34148434241537773
Extra Trees,2022,Slovenia,Participare ridicată,2,Participare ridicată,2,0.00973088649711092,0.2504663348717297,0.7398027786311596
Extra Trees,2022,Sweden,Participare ridicată,2,Participare ridicată,2,0.005247395833333332,0.02776787331780538,0.9669847308488615
Extra Trees,2022,Turkiye,Participare scăzută,0,Participare scăzută,0,0.6828913690476192,0.18520200892857142,0.13190662202380948
Extra Trees,2023,Albania,Participare ridicată,2,Participare scăzută,0,0.71482818958399,0.195139817107267,0.09003199330874356
Extra Trees,2023,Austria,Participare ridicată,2,Participare ridicată,2,0.019550428299040953,0.16692299159207422,0.8135265801088849
Extra Trees,2023,Belgium,Participare medie,1,Participare ridicată,2,0.008243055555555556,0.39761331005777023,0.5941436343866743
Extra Trees,2023,Bulgaria,Participare ridicată,2,Participare ridicată,2,0.027424247703790615,0.418584280093516,0.5539914722026935
Extra Trees,2023,Bosnia and Herzegovina,Participare scăzută,0,Participare scăzută,0,0.7174979504496305,0.22147273641438475,0.061029313135985204
Extra Trees,2023,Belarus,Participare ridicată,2,Participare ridicată,2,0.058144035478754935,0.24779103162272073,0.6940649328985243
Extra Trees,2023,Switzerland,Participare ridicată,2,Participare ridicată,2,0.013769257703081232,0.12831862845454162,0.8579121138423773
Extra Trees,2023,Cyprus,Participare ridicată,2,Participare ridicată,2,0.11589039118491085,0.2503347241603839,0.6337748846547054
Extra Trees,2023,Czechia,Participare ridicată,2,Participare ridicată,2,0.03853391857070854,0.3417170189472401,0.6197490624820512
Extra Trees,2023,Germany,Participare ridicată,2,Participare ridicată,2,0.010087826797385619,0.07783976419008018,0.9120724090125343
Extra Trees,2023,Denmark,Participare ridicată,2,Participare ridicată,2,0.003541666666666667,0.02517232216756673,0.9712860111657667
Extra Trees,2023,Spain,Participare ridicată,2,Participare ridicată,2,0.04424778983151231,0.4770160836844778,0.47873612648400987
Extra Trees,2023,Estonia,Participare ridicată,2,Participare ridicată,2,0.022424267172635726,0.1619156389741919,0.8156600938531726
Extra Trees,2023,Finland,Participare ridicată,2,Participare ridicată,2,0.006947846283783784,0.07517824018510823,0.9178739135311079
Extra Trees,2023,France,Participare ridicată,2,Participare medie,1,0.028260159121548837,0.5753350745716116,0.3964047663068398
Extra Trees,2023,United Kingdom,Participare ridicată,2,Participare ridicată,2,0.015849080980079432,0.31887913702691495,0.665271781993006
Extra Trees,2023,Greece,Participare medie,1,Participare scăzută,0,0.47103881744022064,0.2685506017489022,0.26041058081087726
Extra Trees,2023,Croatia,Participare medie,1,Participare ridicată,2,0.048162318701019356,0.29317402016307903,0.6586636611359016
Extra Trees,2023,Hungary,Participare ridicată,2,Participare medie,1,0.0846626993013062,0.5071946383252706,0.4081426623734235
Extra Trees,2023,Ireland,Participare ridicată,2,Participare medie,1,0.21008817307627528,0.48200788367419617,0.3079039432495285
Extra Trees,2023,Iceland,Participare ridicată,2,Participare ridicată,2,0.015286458333333332,0.1358631396177352,0.8488504020489315
Extra Trees,2023,Italy,Participare scăzută,0,Participare ridicată,2,0.19664561276093978,0.30220538144662223,0.5011490057924379
Extra Trees,2023,Lithuania,Participare ridicată,2,Participare ridicată,2,0.027811015276946592,0.2062699987663659,0.7659189859566873
Extra Trees,2023,Luxembourg,Participare ridicată,2,Participare medie,1,0.126016433747412,0.6356057194616977,0.23837784679089022
Extra Trees,2023,Latvia,Participare ridicată,2,Participare ridicată,2,0.016550000146752328,0.14395713461761295,0.8394928652356347
Extra Trees,2023,Moldova,Participare ridicată,2,Participare medie,1,0.3551921695402299,0.3723911637931034,0.2724166666666666
Extra Trees,2023,North Macedonia,Participare scăzută,0,Participare ridicată,2,0.322039915564961,0.33893486059187694,0.3390252238431621
Extra Trees,2023,Malta,Participare ridicată,2,Participare ridicată,2,0.11549545940170944,0.33513119038392375,0.5493733502143672
Extra Trees,2023,Montenegro,Participare medie,1,Participare scăzută,0,0.485407289054393,0.25064733395195354,0.26394537699365356
Extra Trees,2023,Netherlands,Participare ridicată,2,Participare ridicată,2,0.027187500000000003,0.09846117498141956,0.8743513250185805
Extra Trees,2023,Norway,Participare ridicată,2,Participare ridicată,2,0.020625,0.06422222222222222,0.9151527777777778
Extra Trees,2023,Poland,Participare ridicată,2,Participare ridicată,2,0.03660497262829607,0.4329211362398495,0.5304738911318546
Extra Trees,2023,Portugal,Participare ridicată,2,Participare ridicată,2,0.02917539253267907,0.1977173514640426,0.7731072560032786
Extra Trees,2023,Romania,Participare scăzută,0,Participare medie,1,0.305801067801267,0.45909186215482506,0.2351070700439077
Extra Trees,2023,Russian Federation,Participare ridicată,2,Participare ridicată,2,0.05195290784855802,0.19505400082243285,0.7529930913290093
Extra Trees,2023,Serbia,Participare medie,1,Participare scăzută,0,0.4324007117290354,0.3462807371376971,0.22131855113326787
Extra Trees,2023,Slovak Republic,Participare ridicată,2,Participare medie,1,0.08960573982457218,0.5540048234269305,0.3563894367484973
Extra Trees,2023,Slovenia,Participare ridicată,2,Participare ridicată,2,0.01239939445174265,0.27956503941422844,0.7080355661340288
Extra Trees,2023,Sweden,Participare ridicată,2,Participare ridicată,2,0.007747395833333333,0.04913719149962357,0.9431154126670431
Extra Trees,2023,Turkiye,Participare scăzută,0,Participare scăzută,0,0.6400104166666667,0.20841927083333325,0.1515703125
